spotify_id,name,followers,popularity,genres,chart_hits,n_genres
0LiO8GSrYuUjCWMpM0M28q,Neri Per Caso,23887.0,41,"['classic italian pop', 'italian adult pop', 'italian lounge']",,3
6p4AluOj2RxnUuPWwZLTxN,Féfé,22449.0,42,['french reggae'],,1
4AgEF49juDBIfJUoPCPncc,Badklaat,44283.0,33,"['brostep', 'dubstep', 'filthstep', 'gaming dubstep', 'riddim dubstep']",,5
602tBNQHNIZL6tsB2RHAV1,Benny Page,35458.0,43,"['drum and bass', 'jump up', 'jungle', 'ragga jungle']",,4
6NhiWVGtq25QmacOUbTXKf,Harbhajan Mann,432825.0,38,"['classic bhangra', 'punjabi pop']",,2
0MNSDAOCHF7f2ZfAYxZ9bp,Mauro Picotto,65811.0,49,"['bubble trance', 'hard house', 'italian trance', 'trance']",,4
1zmXauHDyzsa0NJ00nbgCS,Trill Sammy,96720.0,33,[],,0
2LiWxiQzuD9nmWQ6NCA8Gd,B-Real,99524.0,60,"['chicano rap', 'west coast rap']",,2
3w3WqbSrbWwGlnQV4fLcUM,Flite,11926.0,37,"['liquid funk', 'stateside dnb']",,2
4Ou3mlRlqMFX0v6THuRlu6,Krisdayanti,169679.0,50,"['indonesian city pop', 'indonesian pop']",,2
6Vy1VMVCyTgbcmA1iz0QFg,Eli Fross,88082.0,58,['brooklyn drill'],,1
6UWCS7TrQo1V96jomn1k8U,Edy Britto & Samuel,102141.0,50,"['sertanejo', 'sertanejo pop']",,2
2fonBGBLc7lUoikMqms5Zl,Noel Cabangon,44214.0,45,"['opm', 'tagalog worship']",,2
1uT0jnwsq3AifrLorG4UDt,Rah Digga,35424.0,41,"['alternative r&b', 'hardcore hip hop', 'hip pop', 'new jersey rap']",,4
0obu7Om4zu9ahul5DI4JtY,Chris MC,606695.0,68,"['brazilian hip hop', 'rap mineiro']",,2
6jg1EbpTL27toPdfzveorJ,Ken Boothe,70008.0,46,"['dub', 'lovers rock', 'reggae', 'rocksteady', 'roots reggae', 'ska']",,6
0n7CYdHaJm01NFXRhwbbKs,CASISDEAD,58562.0,44,"['grime', 'uk alternative hip hop']",,2
6Mad2BIA1LvwnPv6e60nn8,Tommycassi,12130.0,30,[],,0
2AoeqcUs8DySgZRJ9yV4Ou,Bright Lights,13380.0,46,[],,0
6xl0mjD1B4paRyfPDUOynf,Brodha V,252274.0,49,"['desi hip hop', 'kannada hip hop']",,2
3PLdJr5nc7DHP1varmZUkC,M.I.K.I,21316.0,41,[],,0
6Z4JcgqrqgysyHIPRtDIHo,Baby Rose,48136.0,44,"['alternative r&b', 'chill r&b', 'indie r&b']",,3
4h1K0vbLjJmcYor2eKJIuJ,Muhabbet,40688.0,39,['turkish trap pop'],,1
4FuFFzlzYgn3Yu2rxLhvdN,Heatbeat,51270.0,40,"['deep uplifting trance', 'progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']",,6
1r5zlDA52ACalXlJsHY3cU,Chuty,21656.0,33,[],,0
4XeXlVlcBAqU4tYCP3SdoY,Eduardo Gatti,55111.0,42,"['chilean rock', 'latin rock', 'trova']",,3
0FvJm0y2eHw0aPkLLU3sIG,Filmore,48120.0,54,"['contemporary country', 'country', 'country pop']",,3
6nltEpEZtqZD1v4YJLlaZI,B-Legit,173873.0,48,"['cali rap', 'g funk', 'gangster rap', 'hyphy', 'west coast rap', 'west coast trap']",,6
09Z51O0q4AwHl7FjUUlFKw,Saltatio Mortis,191563.0,54,"['german metal', 'german rock', 'hurdy-gurdy', 'medieval rock', 'neue deutsche harte']",,5
2lfOu2DjnvR4Xpolt3OPfv,Kara Marni,52864.0,37,"['uk contemporary r&b', 'uk pop']",,2
7vSY9HEreOqb1Llar3UC38,POORSTACY,181957.0,58,"['emo rap', 'melodic rap']",,2
3HMiXOjcVelwNd744MeAAM,Upgrade,28150.0,30,['psychedelic trance'],,1
2bHgAaZ7qbGbMMXwAQm48I,General Levy,61853.0,46,"['jungle', 'ragga jungle', 'uk reggae']",,3
472pLATJRRVRxQSxnnlcrB,Two Worlds,11657.0,34,"['channel pop', 'viral pop']",,2
03FgbE2vKKVEFBFHi8IfJG,Chada,266332.0,49,"['polish alternative rap', 'polish hip hop']",,2
3r3YJUzNBJc9y703QG8zkr,Lil Whind,126297.0,54,[],,0
13M1OXRslYiaRoeaUx75uY,Achu,374521.0,49,"['desi hip hop', 'filmi', 'tamil pop', 'tollywood']",,4
0JFKmdLuTj0yZi9P05a85X,Teflon Sega,52500.0,49,['trap soul'],,1
45sqz0r32KGuaur2QMd9iS,Autolaser,12535.0,31,"['future bass', 'vapor twitch']",,2
50kceDjknh0CjwOko7kx7V,Jewelz & Sparks,68938.0,41,"['big room', 'electro house', 'progressive electro house', 'sky room']",,4
6f3f9LAnkwJAeOkxREeZMI,Walter Salinas,48313.0,45,[],,0
6SecDv6HEhcEnL7i5Q35RZ,Cristian Deluxe,16078.0,27,['electro latino'],,1
0PFM64sKw3GG4Sk8kqNIcp,Until The Ribbon Breaks,38358.0,37,['vapor pop'],,1
7BRYcgYwaw9fhVKX4VUiUA,Nicoleta Nuca,58817.0,29,['romanian pop'],,1
2jMDOOiatmzL7NH3uBUiKh,Harlem Spartans,18595.0,32,"['uk drill', 'uk hip hop']",,2
3G3tWOXo2TKCDJvrD48B6p,Ohmondieusalva,38565.0,28,[],,0
4XO18kRHLT6F5RhomZGrpc,Layo & Bushwacka!,20960.0,42,"['big beat', 'breakbeat', 'disco house', 'tech house', 'vocal house']",,5
1vLVhyvTemQZ6bd5oY1Fql,The Boppers,32250.0,41,"['classic swedish pop', 'dansband', 'danspunk']",,3
6UWui6Csqc1ywqnDzjOWnk,Kid Travis,86054.0,59,"['chill r&b', 'pop']",,2
726MxZBpkxnnoKl6aN7mmj,Cookin' On 3 Burners,79388.0,60,"['bboy', 'funk', 'instrumental funk']",,3
25uvaDx7CqOQZpJgfZXepe,Volodya XXL,12362.0,33,['russian viral pop'],,1
287jMoxHzjERgHI6ja8TKa,Candy Dulfer,77122.0,47,['smooth jazz'],,1
6Wg68vsyRjVt7TRJsWNWSP,Lathan Warlick,25289.0,45,['christian trap'],,1
76raIy8boaM9sf9gMGXGJ5,Lil Texas,29372.0,43,['electronic trap'],,1
6SuvEQMnKI1I4rfErcOdi2,Marcelo Markes,58616.0,55,"['adoracao', 'brazilian gospel']",,2
2fMfDd005o8VTkgsVzHOjG,"Kitty, Daisy & Lewis",67883.0,38,[],,0
647Ivke8w05hNzKHs68ZSY,Deepak Dhillon,41412.0,47,['punjabi pop'],,1
7lQOxDl96wmNoqGoW4kgv4,Torren Foot,12198.0,44,"['australian house', 'deep groove house']",,2
1IeJ7wOH2CgIca4B1CBikF,Dharan Kumar,249112.0,48,"['desi hip hop', 'filmi', 'tamil pop']",,3
76JYFj8E2jcib0XIrnWR6E,Masterboy,73550.0,47,"['bubblegum dance', 'eurodance', 'europop', 'hip house']",,4
6bsEozzA1CHU0TIq2DXDxq,J. Dash,25942.0,42,['pop rap'],,1
2Ggdg8zHMqZpLyvlGS41Zr,Omar El Karwan,15359.0,30,['mahraganat'],,1
0yTp5veHJAyKhfYdvmyh7B,RADIØMATIK,10915.0,33,"['brazilian edm', 'brazilian house']",,2
0lwfj9lWtkPxdIWDU1bRqc,BabyFace Gunna,11628.0,24,"['cali rap', 'sacramento hip hop', 'west coast trap']",,3
2gaFnEQydJdWNkT17NLZm3,Su Presencia,219030.0,56,"['latin christian', 'latin worship', 'rock cristiano']",,3
6S5a5SmgA86Twm25w2Qohf,Chris Leão,25152.0,32,['brazilian edm'],,1
6sqZoZxe9BQwk7Zxh6STfF,Kadhja Bonet,82449.0,52,"['alternative r&b', 'indie jazz', 'indie soul', 'psychedelic soul']",,4
0opPecJAjkCSPmmmFIs7h0,Malabá,24253.0,23,['hip hop tuga'],,1
5AHMfr68CzfjKxMU7MQAeZ,Washington,34751.0,36,['australian indie'],,1
4DWVHNUG04lB1nYDbQmjLm,J. Martins,88228.0,39,"['afro dancehall', 'afropop', 'azonto', 'azontobeats', 'nigerian pop']",,5
0ABljYibQxyIikf4IxI93Q,Lil Pinga,19788.0,23,['trap brasileiro'],,1
0iqgjl0OG3z53PZVIB7ZyD,Víkingur Ólafsson,51986.0,62,"['classical piano', 'nordic classical piano']",,2
67hggymbjwkuVTf7qrZanz,DAZZ,46776.0,53,"['covertronica', 'german dance']",,2
6dUaKkMGw5Ov1gaokc7YBN,Tarek El Sheikh,83678.0,29,['shaabi'],,1
2wouN3QXejYa5tKetYdcVX,Com Truise,229706.0,49,"['chillwave', 'indietronica', 'vaporwave']",,3
20MItJsTq6XRJ3drVZLp3W,Kate Candela,43532.0,35,"['pop peruano', 'salsa peruana']",,2
44dil08fx1UofgNboORwcJ,¥EM,13811.0,26,['emo rap italiano'],,1
4FJpP8HnopVXrn0fYRCnzG,Eric Suen,15245.0,30,"['cantopop', 'classic cantopop']",,2
7uwp4AlJTMZFYQWvJiGXUO,Trapstar Toxic,16641.0,32,"['uk drill', 'uk hip hop']",,2
0lgc1ljuLwkY1VRtDkFSLK,Woodes,21390.0,37,[],,0
2UaKdyrJWdpkRl9KbwcN38,Mounim Slimani,10767.0,31,['moroccan pop'],,1
7kcOzj8579txaLaCx5r8kl,Nostalghia,30754.0,39,['dark pop'],,1
5xIOUIBQhGFX7HIj8lhdyU,Omar Varela,32023.0,71,[],,0
5ZdWGWlHFXgo51ouiol6hl,Ali Aka Mind,60401.0,45,"['colombian hip hop', 'colombian rock', 'rap conciencia', 'rap politico']",,4
5D7j3YOhscvrld2WzjSIpN,Phife Dawg,39603.0,39,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'turntablism']",,5
1qBSTVOOFSTKWn3TQUtWqw,Cut Killer,82270.0,38,"['french hip hop', 'old school rap francais']",,2
2bElZdbJcj6B8WIP2fiKsG,Funkagenda,11960.0,39,"['funky tech house', 'progressive house', 'tech house']",,3
2jE5NeCBZpgohvRLtQ6v0O,Ronald El Killa,49908.0,44,"['perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",,4
2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,483517.0,63,"['classical', 'early romantic era', 'german romanticism']",,3
025mNMOyhsDIKHAVTHp9xB,Prajakta Shukre,139403.0,35,['koligeet'],,1
0V3UPrVVcCxIxQU43xYDxC,Daniela Araújo,378297.0,49,"['adoracao', 'brazilian gospel', 'louvor', 'rock gospel brasileiro', 'world worship']",,5
6jNPkvFjV9LEguf2CrcFoH,Jah9,47668.0,37,['modern reggae'],,1
0cVBzbJ1qk2pergJG8jbSC,Luciano Supervielle,17176.0,35,['tango'],,1
5fEL815uzQRkyzW9wOfUTd,Serkan Nişancı,24927.0,44,['oyun havasi'],,1
5A7d4sfe5ZY1RRf90zlUeo,Crime Mob,372026.0,48,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip pop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",,10
3cbU0WxlZJTFLTfXEUB433,Little People,100034.0,43,"['electronica', 'ninja', 'trip hop']",,3
2F32eK7jV8oTHcqqjFyQdH,Paulla,20914.0,29,['polish pop'],,1
7KiINhQdLAupkwvJ0EelGG,KCee,108025.0,36,"['afropop', 'azontobeats', 'igbo pop', 'nigerian pop']",,4
35sCXuy5gN6Or69rZ9vqBs,Birdman,1099976.0,63,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",,6
0z1qSvHkQCNPYcXH3FNBSK,Sawai Bhatt,24340.0,30,[],,0
7liFhc0PDIx8etigqd2WhW,Ruff Endz,277736.0,45,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']",,4
08Fcm7JKxT1qummaWUzavs,Otega,31731.0,32,['nigerian pop'],,1
6JpZEemWmunccsrHXFUOgi,Tony Allen,111528.0,47,"['afrobeat', 'afropop', 'funk', 'indie jazz', 'world']",,5
1FcYCSOydUCgoauspPwypS,Majida El Roumi,331855.0,39,"['arab pop', 'classic arab pop', 'lebanese pop']",,3
7Lk3qnu0GGnvG33t23iz5k,Alex K,15966.0,39,['bouncy house'],,1
4XH5qVwKcWRS0Z6tr85exf,ALRT,16387.0,40,"['bass house', 'electro house']",,2
271pvVqDFiREx6PqzwOX8p,Steve Lawrence,48810.0,43,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge']",,5
28SYkto7A2ToO29KnMaUcr,KJ Apa,41069.0,20,[],,0
0tMr0e1EQZ0Vci7EHz2bM9,Shadow Child,47874.0,45,"['deep groove house', 'house', 'minimal tech house']",,3
1qjORnMWwHW1ILrXFwkMbX,MC Neguinho BDP,61811.0,43,"['funk carioca', 'funk consciente', 'funk ostentacao']",,3
1iGcDQbhw4Slu7bygkuV2T,Nottz,13520.0,30,"['alternative hip hop', 'virginia hip hop']",,2
7gHzR22tDNSWGS4HkvvPgw,THE BOX,89903.0,49,"['funk carioca', 'trap brasileiro']",,2
5fT0BvMTWquu2lNbnRnDP3,ElReghosg,25011.0,46,"['mexican hip hop', 'tamaulipas rap']",,2
72Q6lRKiVLErS4QjuZxsDG,Scott Hoying,18756.0,34,[],,0
7gPc9VjYGK7UT9MfOJybeY,YAS,14574.0,39,[],,0
1dsKaRPU3HFSdlNyMmH5QI,Fatma Turgut,336311.0,49,"['turkce slow sarkilar', 'turkish alternative rock']",,2
0dS5xeDefwoUNasLUHnCjR,Cappadonna,130586.0,56,"['east coast hip hop', 'hardcore hip hop']",,2
2MNI4W0Pblx8NF4WvutxgA,Aima Baig,239652.0,47,['pakistani pop'],,1
0X0TajZO1RmY3D8u1JymYq,Au Revoir Simone,81818.0,35,['brooklyn indie'],,1
0GVaM9LtM51CEGq6FJ3MC8,Zant,41581.0,43,['musica triste brasileira'],,1
71tFaKKy6x1inyCFHjpzUE,Peter Gregson,14923.0,52,"['compositional ambient', 'modern cello', 'neo-classical']",,3
6qJso6c8jYLSxtSvbboflt,Ryanosaurus,12743.0,22,"['deep psytrance', 'zenonesque']",,2
5kksjhM7NuvwdbisN8smAg,Sir the Baptist,11023.0,32,[],,0
14QPRrwRDAiUhdGC6D3VpE,Navajita Platea,41655.0,46,"['flamenco', 'pop flamenco', 'rumba', 'spanish pop']",,4
3JFsVIxOn7STeilPICkkB2,Lamb of God,1664062.0,64,"['alternative metal', 'groove metal', 'melodic metalcore', 'metal', 'metalcore', 'nu metal', 'virginia metal']",,7
3Y42QTbwNJeqEVmrMknG0f,Mo-Do,25066.0,42,"['bubblegum dance', 'eurodance', 'europop', 'hip house']",,4
244S5iHPahvRSus18nJVxu,MEMAX,11713.0,42,['desi hip hop'],,1
74ycentHh1YZrW5x4PLnox,Wolfpack,37456.0,47,"['belgian edm', 'big room', 'crust punk', 'electro house']",,4
0r4iVRQXF9yEmHjpPFIx4Z,Mike Leon Grosch,21263.0,45,"['german pop', 'schlager']",,2
4dwOIOkHXZtnSU2tOGY6mh,Villain Park,20287.0,36,"['cali rap', 'jazz rap']",,2
6f96znq79wvlknKHHHhtTW,Jarreau Vandal,61910.0,48,"['alternative r&b', 'dutch r&b', 'indie r&b', 'indie soul']",,4
1etNnR2SdlelBQAICa2Q5m,Mc Pedrinho,3871140.0,70,"['funk carioca', 'funk mtg', 'funk ostentacao', 'funk paulista']",,4
0OIxmRMatwUCQi70K5xGDb,Boechi,10844.0,40,"['antilliaanse rap', 'dutch rap pop']",,2
6xqlgBccdlxUh5DeJSx2ho,Eek-A-Mouse,222514.0,49,"['dub', 'reggae', 'roots reggae']",,3
2tG935baRE4mH8B3saiwbm,Danny Tenaglia,37910.0,38,"['garage house', 'tribal house', 'vocal house']",,3
08w1PPgqGbeEFDtCjxvPX3,Rahmad Fauzi Rmx,24738.0,36,['indonesian viral pop'],,1
20vuBdFblWUo2FCOvUzusB,David Byrne,313179.0,53,"['art pop', 'art punk', 'art rock', 'permanent wave', 'solo wave']",,5
2A34a0y7xLXf20pXZpbjCY,DJ Marlboro,57934.0,49,"['funk carioca', 'funk das antigas', 'funk melody']",,3
6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1660838.0,66,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",,6
3LuYfF9A3UhXY4xqQkXjJ7,Trzeci Wymiar,89484.0,44,"['polish alternative rap', 'polish hip hop', 'polish old school hip hop']",,3
60CFNa0ggWjV8OSDey8aGT,Tha Dogg Pound,618326.0,47,"['g funk', 'gangster rap', 'west coast rap']",,3
7KC06QCWPYFyZSr4qchh69,Młody M,21740.0,29,"['polish alternative rap', 'polish hip hop']",,2
6ASGmWCYupa0CXGtsDdYSI,Jamie Lidell,77936.0,47,"['funk', 'neo soul', 'pop soul']",,3
4UPQYLtbCW9LYqx5e1g51D,Pema,10602.0,31,[],,0
6ztZs0FOUv1FqwSxsj11R3,Jean-Pierre Ferland,20812.0,34,"['auteur-compositeur-interprete quebecois', 'chanson quebecois']",,2
2M4Yt7oKGoYd0wqU44k4i2,Travis Tritt,1165392.0,64,"['contemporary country', 'country', 'country road', 'country rock', 'outlaw country']",,5
3n6RTmT1sgWeNNCfPyJMw3,Philthy Rich,215004.0,51,"['cali rap', 'hyphy', 'oakland hip hop', 'west coast trap']",,4
0Dy94lW3txJhWQHqNXP1BT,Laura Mvula,149242.0,44,"['afrofuturism', 'british soul', 'neo soul']",,3
3fzRb5i8Wn7ao2KPDxEiTR,David Solomon,21130.0,52,[],,0
0ATaMBIaHwtM6LZpQam5r2,8ruki,27205.0,45,"['rap calme', 'rap francais']",,2
4QQEsGPD4wmoh9hIsKkQuN,Dj Sati Marconex,15947.0,51,"['funk mtg', 'funk viral']",,2
4mD9kXHOs76Ld1m2Vfyi68,Bjørn Torske,15769.0,29,"['balearic', 'norwegian space disco']",,2
3gLar4IFE6bFk1GMU12pts,Lisa Lopez,19490.0,53,[],,0
5oiSxivTCIoOk5UlMSwzWM,TYNAN,48295.0,39,"['brostep', 'dubstep', 'electro house', 'electronic trap', 'gaming dubstep', 'melodic dubstep']",,6
74qCFeNvjcO4R0cRXik17C,Elina Garanca,26199.0,38,"['classical mezzo-soprano', 'opera']",,2
1yShtQaHjChbToQboKRzgH,ShockOne,50138.0,47,"['australian dance', 'dancefloor dnb', 'drum and bass', 'electro house', 'jump up']",,5
1ixqGowpDM21RwyJmJ7hpv,Skales,139183.0,46,"['afro dancehall', 'afropop', 'azontobeats', 'nigerian pop']",,4
2Fp5e1nceHBrazfCWYmYUV,Nigativ,40138.0,32,['russian hip hop'],,1
2KAcGNHkwCFJb7w19oaqmU,MXXWLL,24995.0,36,"['neo r&b', 'popping']",,2
3kgjDFMkBBMlr7DXoBYDA0,Pretty Solero,24507.0,38,['italian indie pop'],,1
1pRruDTNcEFpBPvpFZU76o,Rupam Islam,90480.0,38,['filmi'],,1
2zaB41HXDxNghkA6X0fgXT,Rizzoo Rizzoo,22944.0,37,"['houston rap', 'vapor trap']",,2
59QsJJesgpluyYJ5AAUfHS,XL,25588.0,38,['polish trap'],,1
08rMCq2ek1YjdDBsCPVH2s,Amerie,817603.0,55,"['alternative r&b', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",,8
5BcIT3WAI8aGtw7yC2Tfpd,Massa,14705.0,26,"['central asian hip hop', 'uzbek pop']",,2
6e511DLXEDc4kB5l9AjluX,Umut Altınçağ,29609.0,30,"['kurdish folk', 'kurdish pop', 'turkish folk']",,3
2Sa4c9qKaI7ILJs8D6gUCh,GHASTLY,141487.0,47,"['brostep', 'dubstep', 'edm', 'electro house', 'electronic trap', 'melodic dubstep']",,6
4P70aqttdpJ9vuYFDmf7f6,Vangelis,519014.0,58,"['cyberpunk', 'synthesizer']",,2
45YUQZr5AoXTOlVLBX07NF,Sukh Deswal,18369.0,31,['haryanvi pop'],,1
6lp2VnIRXXpC9Wz7hSX6RE,Culture Shock,62609.0,49,"['dancefloor dnb', 'drum and bass', 'jump up', 'uk dnb']",,4
3Jarv4dvk7d9k6AkqDUVJg,Nortec: Bostich + Fussible,10710.0,41,['latin alternative'],,1
2Ct54gNxKnYLnXk9HhviMI,Feuerschwanz,121895.0,51,['medieval rock'],,1
6vdgAccr11YvDg9pEj6gOZ,Brooklyn Bounce,50411.0,42,"['bouncy house', 'bubble trance', 'eurodance', 'german techno', 'hamburg electronic', 'hands up']",,6
63nKf171gzF5QgJopUvEJ0,Jovanie,17544.0,29,"['pop r&b', 'slow game']",,2
4nOixYyTN15ZSzPSna2Oah,ATK,25943.0,37,"['french hip hop', 'old school rap francais', 'rap inde']",,3
1C5PhB7zfGmDKaYLLt5GYZ,Nicole,10285.0,43,"['classic schlager', 'schlager']",,2
3OqgnoaUHWX4ih4oAL0zzQ,Hare Squead,37233.0,45,['irish hip hop'],,1
0cmqAB0gdr6ObvjNrQJAQr,Ka,47220.0,37,"['alternative hip hop', 'boom bap', 'east coast hip hop']",,3
61XnjVwFLWusIb5USLymCm,Mitico DJ,177606.0,24,[],,0
2QJJHCdkMmlbff1beZnAz6,Sumi Jo,13496.0,33,"['classical soprano', 'korean classical performance', 'opera']",,3
2o7L9DNcmzocYll1o0GGTU,Leon Vynehall,80263.0,44,"['ambient house', 'deep house', 'electronica', 'float house', 'future garage', 'microhouse', 'outsider house', 'uk bass', 'uk house']",,9
3USpNaxpX1iNqNnQWqg9ob,Mack 10,606562.0,56,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",,6
0mXFUCl68VMz2BhKzq1zCO,El Prodigio,54152.0,31,"['dominican pop', 'jazz dominicano', 'merengue', 'merengue tipico', 'tropical']",,5
5kLzaeSHrmS7okc5XNE6lv,Butch,42464.0,39,"['acid techno', 'deep disco house', 'frankfurt electronic', 'german techno', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']",,8
2GH8Mzo3Ur1AdOnGUUpt17,Octo Octa,46859.0,34,"['float house', 'transpop']",,2
3Ufgr5PD5xe0fl9hzBkw1o,Mc Tolent,38517.0,35,"['funk mandelao', 'funk mtg', 'funk viral']",,3
0YLuHRRzBIUH7PQW0JW7NJ,Rachelle Ferrell,77198.0,38,"['contemporary vocal jazz', 'neo soul', 'quiet storm', 'urban contemporary', 'vocal jazz']",,5
1M3BVQ36cqPQix8lQNCh4K,Shovels & Rope,162825.0,49,"['alternative country', 'deep new americana', 'folk', 'indie folk', 'new americana', 'roots rock', 'south carolina indie', 'stomp and holler']",,8
4snI0qikpQST1U1VWAxEY6,Alai Oli,12397.0,28,"['russian reggae', 'russian rock']",,2
5ZHFfmxPiRYohYVeUnOogj,Ducon,23054.0,57,['pop rap brasileiro'],,1
7gjbBSAraXRXxOTAkmWWQn,Dolly,10795.0,30,['french rock'],,1
7g9QCyx9r1R424eMqNtM2g,Kheops,39729.0,33,"['french hip hop', 'old school rap francais', 'rap inde', 'rap marseille']",,4
3s9dByBqCrJP6KNZBSw2R0,The Invisible,11317.0,23,[],,0
0upXUo04k4k8bGVSkmgrSc,Aṣa,215175.0,48,"['alte', 'neo soul', 'nigerian pop', 'pop soul']",,4
3C046bLxNmvBQyaucinAhf,Julian Jeweil,85672.0,37,"['dark techno', 'deep minimal techno', 'french techno', 'minimal techno', 'tech house']",,5
586OHhbBhXRpOY8LezbUcK,Chong the Nomad,12983.0,29,['seattle indie'],,1
6H6svVOQLsIH1uK7KedZoQ,Dame D.O.L.L.A,152934.0,43,['portland hip hop'],,1
5agXR9PXcQ3whCRLu8LeeN,Paul White,14578.0,33,['wonky'],,1
5ec33wcEQ79fGKDP3SK6D1,Serge Beynaud,59867.0,42,"['azontobeats', 'coupe-decale', 'zouglou']",,3
1K3pfb1RjXkPG9mFRgqZxW,Ácido Pantera,10206.0,32,['latintronica'],,1
5dIssYf7lu8wufkQywN9WJ,KWAYE,59080.0,38,['uk contemporary r&b'],,1
4SgbqL3dLr5BfCvBBBUucP,Topmodelz,20784.0,50,"['eurodance', 'hands up', 'pop house']",,3
6nYkQZXt1BPbVrmd4vAXJZ,Dj Gecko,12205.0,36,[],,0
3jfVtv9mWfW0c5b3Fx440e,Babes Wodumo,172662.0,38,['gqom'],,1
1SDxIHIJ3wvYiG22xckLKL,Joe Perry,13260.0,34,['modern hard rock'],,1
5TPY1mgCEaVjJQnpDPFJVF,Priyanka Chopra,44237.0,40,['modern bollywood'],,1
7abaqPX14i31AxrQ3lFQgv,Senbeï,21504.0,36,"['hip-hop experimental', 'new french touch']",,2
5HMFK1o5Bl9qY10PgavMhT,Zach Gill,19540.0,46,['neo mellow'],,1
4rDDy4hN7Tbrv0ntOvVKPz,Ol' Burger Beats,18050.0,41,"['chillhop', 'jazz boom bap', 'lo-fi beats']",,3
02Ok0rA4DUmpWuALgD54iY,Joel Baker,13407.0,38,"['uk contemporary r&b', 'uk hip hop', 'uk pop']",,3
0wvji3X9BFRc6KORiVgN8p,Sooraj S. Kurup,49472.0,46,['mollywood'],,1
7cyJzgiJTXR3hf62l5zLOr,Henri Purnell,21222.0,49,['deep tropical house'],,1
2PpQXJidwYjlmvUyyWqsxN,Flavio,45885.0,40,"['latin talent show', 'latin viral pop']",,2
4ly0VtIYiDYVA4q6ry0NUk,Redlight,66701.0,47,"['bass house', 'bristol electronic', 'deep groove house', 'house', 'pop dance', 'tropical house', 'uk bass', 'uk dance', 'uk funky']",,9
0Ccimoax5JDx0bYHDMvFcW,Bregão do Caster,14025.0,41,[],,0
4Eo1mdoAOk2DbXMDUDnCum,Figub Brazlevic,18674.0,41,"['chillhop', 'german boom bap', 'jazz boom bap', 'lo-fi jazzhop']",,4
44mzV1KxYq8i2S4LHZxQAp,Yung Simmie,109367.0,42,"['dark trap', 'miami hip hop', 'underground hip hop', 'vapor trap']",,4
22odTnbJhyDIQFnp8z1PgA,Paille,22295.0,27,"['reunion pop', 'zouk riddim']",,2
15UQcr22jcc6DJjy3sLv3J,Rashmeet Kaur,18303.0,55,['punjabi pop'],,1
1T6Em6UJ7pSdgXw5V72YHr,TT The Artist,12146.0,38,"['baltimore hip hop', 'bmore', 'escape room', 'lgbtq+ hip hop', 'trap queen']",,5
6SKEuFZYhaTytrhtJjgnO2,Andreya Triana,64195.0,50,"['british soul', 'neo soul', 'ninja']",,3
4pZbs8aNKQ2qRYXB5XR0D8,Campo,11386.0,28,['uruguayan indie'],,1
7LShuJy9qVI7HLLvFR2uOI,Tamas,13057.0,41,[],,0
2GHyWa3uUslUFgOayQLW6b,Raul Malo,20535.0,38,[],,0
2vWGxqWbGgmgxVDZ5CBvBP,Bielzin,88807.0,66,[],,0
5rL1bpxszSXKHmVPXR5ZGs,Amanda Fondell,101400.0,31,['swedish pop'],,1
2xx6yCMQly3Ii5hbrIHaUW,Harrlin,15197.0,40,['indian lo-fi'],,1
5y9NnD1AZPcBVbDluRgiXS,The Sixteen,28670.0,42,"['british choir', 'choral', 'classical performance', 'early music', 'early music choir', 'polyphony']",,6
3JKrNnhjEv9h3fyKhQpylb,Aidan Martin,25782.0,45,['uk pop'],,1
3uvxwGyAKohRwX4cfw0lyv,La Sonrisa De Julia,37389.0,29,"['cantautor', 'indie cantabria', 'spanish indie pop', 'spanish modern rock', 'spanish rock']",,5
6guLg5yfcFlYyRp4DzrEO2,El Otro Polo,10028.0,37,['venezuelan indie'],,1
62I2kfviQAwxvxNMvTj1Mc,Alaine,98601.0,39,"['lovers rock', 'modern reggae', 'riddim']",,3
31t9hT68QYCDPWkkUVrQjY,Bravo the Bagchaser,64572.0,52,"['cali rap', 'viral rap']",,2
1nTVNdaDAzXB1AbP30cGk6,SNIPER,313326.0,49,"['francoton', 'french hip hop', 'rap conscient']",,3
4JLuMu6NZUAU8gYhrzvOdX,Terry Presume,24484.0,47,['indie hip hop'],,1
